audio,phonemes,ipa
arabic_speech_corpus/wav/ARA NORM  0425.wav,sil w a' E a l aa m a w q I0' E i0 h i0 l m u0 t a m a' yy i0 z i0 f i0 l m u0 E aa d a' l a t i0 l k a w n ii0' y a t i0 sil w a' < i1 * q AA' l a r a' bb u0 k a l i0 l m a l aa < i0' k a t i0 < i0' nn ii0 j aa' E i0 l u1 n f i0 l < a' r D I0 x A l ii0' f a t a n sil, w a ʕ a l ɑ m a w q i ʕ i h i l m u t a m a j i z i f i l m u ʕ ɑ d a l a t i l k a w n i j a t i  w a ʔ ɪ ð q ɑ l a r a b u k a l i l m a l ɑ ʔ i k a t i ʔ i n i ʒ ɑ ʕ i l o̞ n f i l ʔ a r dˤ i x ɑ l i f a t a n 
arabic_speech_corpus/wav/ARA NORM  0636.wav,sil m u0' b r i0 z a n < a' nn a f i0' < a t a $$ a b aa' b i0 w a x I0 rr ii0' j ii0 < a l j aa m i0 E aa' t i0 h u0' m u0 l < a' k ^ a r u0 b I0 T AA' l a t a n sil, m u b r i z a n ʔ a n a f i ʔ a t a ʃ a b ɑ b i w a x i r i ʒ i ʔ a l ʒ ɑ m i ʕ ɑ t i h u m u l ʔ a k θ a r u b i t ɑ l a t a n 
arabic_speech_corpus/wav/ARA NORM  1230.wav,sil t a ff II0 S A' ww a r a sil w a t a ff II0' S A r a sil w a t u0 ff II0' S A sil t A S A' ff ii0 sil, t a f ɪ sˤ ɑ w a r a  w a t a f ɪ sˤ ɑ r a  w a t u f ɪ sˤ ɑ  t ɑ sˤ ɑ f i 
arabic_speech_corpus/wav/ARA NORM  1411.wav,sil b A' S b a r a sil w a t a b A' SS A r a sil w a t u0 b A' S A b u1 n sil w a s a' bb u1 n sil t A S A' rr u0 b a sil, b ɑ sˤ b a r a  w a t a b ɑ sˤ ɑ r a  w a t u b ɑ sˤ ɑ b o̞ n  w a s a b o̞ n  t ɑ sˤ ɑ r u b a 
arabic_speech_corpus/wav/ARA NORM  0105.wav,sil w a b a' y n a m aa y a' x $ aa b a' E D U0 l x U0 b a r aa' < i0 < a' n t u0 < a' dd i0 y a ss a j aa' < i0 r u1 l < a l < i0 l i0 k t r uu0 n ii0' y a t u0 < i0' l a < i0 d m aa' n i0 nn ii0 k uu0 t ii0' n i0 sil w a t a k uu0' n a b i0 d aa' y a t a n l i0 t a d x II0' n i0 tt i0' b g I0 sil, w a b a j n a m ɑ j a x ʃ ɑ b a ʕ dˤ o̞ l x o̞ b a r ɑ ʔ i ʔ a n t u ʔ a d i j a s a ʒ ɑ ʔ i r o̞ l ʔ a l ʔ i l i k t r u n i j a t u ʔ i l a ʔ i d m ɑ n i n i k u t i n i  w a t a k u n a b i d ɑ j a t a n l i t a d x ɪ n i t i b ɣ i 
arabic_speech_corpus/wav/ARA NORM  1181.wav,sil t A SS U0 S A' ww a r a sil w a t A SS U0' S A r a sil w a t U0' SS U0 S A sil t A S A' SS U0 sil, t ɑ sˤ o̞ sˤ ɑ w a r a  w a t ɑ sˤ o̞ sˤ ɑ r a  w a t o̞ sˤ o̞ sˤ ɑ  t ɑ sˤ ɑ sˤ o̞ 
arabic_speech_corpus/wav/ARA NORM  0563.wav,sil w a < a' w D A H a l b aa H i0 ^ uu0' n a < a' nn a s uu0' < a tt a g * i0' y a t i0 h u0' w a ss a' b a b u0 rr a < ii0 s ii0' y u0 l i0 t a w A' qq U0 f i0 nn u0 m uu0' w i0 sil E i0' n d a l < A T f aa' l i0 sil, w a ʔ a w dˤ ɑ ħ a l b ɑ ħ i θ u n a ʔ a n a s u ʔ a t a ɣ ð i j a t i h u w a s a b a b u r a ʔ i s i j u l i t a w ɑ q o̞ f i n u m u w i  ʕ i n d a l ʔ ɑ t f ɑ l i 
arabic_speech_corpus/wav/ARA NORM  1537.wav,sil f U0' S b a r a sil w a t a f U0' SS A r a sil w a t u0 f U0' S A f u1 n sil w a s a' ff u1 n sil t A S A' rr u0 f u0 sil, f o̞ sˤ b a r a  w a t a f o̞ sˤ ɑ r a  w a t u f o̞ sˤ ɑ f o̞ n  w a s a f o̞ n  t ɑ sˤ ɑ r u f u 
arabic_speech_corpus/wav/ARA NORM  0166.wav,sil w A S U0 E uu0' b a t a n f i0 TT a w AA' S U0 l i0 m a' E a l < aa x A r ii0' n a sil, w ɑ sˤ o̞ ʕ u b a t a n f i t a w ɑ sˤ o̞ l i m a ʕ a l ʔ ɑ x ɑ r i n a 
arabic_speech_corpus/wav/ARA NORM  1369.wav,sil t a ll a s a' ww a r a sil w a t a ll a' s a r a sil w a t u0' ll a s a sil t a s i0' ll a sil, t a l a s a w a r a  w a t a l a s a r a  w a t u l a s a  t a s i l a 
arabic_speech_corpus/wav/ARA NORM  0532.wav,sil w aa E t a' b a r a t < a' nn a l f i0 l i0 s T II0 n ii0 y ii0' n a g A' y r u0 m u0 < a hh a l ii0' n a l i0 l < i0 n D I0 m aa' m i0 < i0' l aa l m a H k a' m a t i0 sil, w ɑ ʕ t a b a r a t ʔ a n a l f i l i s t ɪ n i j i n a ɣ ɑ j r u m u ʔ a h a l i n a l i l ʔ i n dˤ i m ɑ m i ʔ i l ɑ l m a ħ k a m a t i 
arabic_speech_corpus/wav/ARA NORM  0364.wav,sil w a l a' H I0 q A t t uu0' n u0 s u0 b i0 l j a z aa' < i0 r i0 sil < a l m a j m uu0' E a t u0 ^^ aa n i0' y a t u0 sil < a' ll a t i0 s a' b A q A < a' n t a < a' hh a l a t f i0 l j a' w l a t i0 l m AA D I0' y a t i0 sil, w a l a ħ i q ɑ t t u n u s u b i l ʒ a z ɑ ʔ i r i  ʔ a l m a ʒ m u ʕ a t u θ ɑ n i j a t u  ʔ a l a t i s a b ɑ q ɑ ʔ a n t a ʔ a h a l a t f i l ʒ a w l a t i l m ɑ dˤ i j a t i 
arabic_speech_corpus/wav/ARA NORM  1475.wav,sil z I0' S b a r a sil w a t a z I0' SS A r a sil w a t u0 z I0' S A z u1 n sil w a s a' zz u1 n sil t A S A' rr u0 z i0 sil, z i sˤ b a r a  w a t a z i sˤ ɑ r a  w a t u z i sˤ ɑ z o̞ n  w a s a z o̞ n  t ɑ sˤ ɑ r u z i 
arabic_speech_corpus/wav/ARA NORM  0263.wav,sil f a E a' m i0 l a m u0 d a' rr i0 s a n f ii0' j aa m i0 E aa' t i0 h a w a < a' $ r a f a E a' l a l E a d ii0' d i0 m i0' n a rr a s aa' < i0 l i0 jj aa m i0 E ii0' y a t i0 sil < a' ll a t i0 r a ss a' x A t i0 l E a l AA' q A t A b a' y n a m a d r a' s a t i0 $$ a' y x m u0 H a' mm a d b n E a' b d i0 l w a hh aa' b i0 sil w a b a' y n a l q A D AA' y a l f i0 k r ii0' y a t i0 l m u0 E AA S I0' r a t i0 sil, f a ʕ a m i l a m u d a r i s a n f i ʒ ɑ m i ʕ ɑ t i h a w a ʔ a ʃ r a f a ʕ a l a l ʕ a d i d i m i n a r a s ɑ ʔ i l i ʒ ɑ m i ʕ i j a t i  ʔ a l a t i r a s a x ɑ t i l ʕ a l ɑ q ɑ t ɑ b a j n a m a d r a s a t i ʃ a j x m u ħ a m a d b n ʕ a b d i l w a h ɑ b i  w a b a j n a l q ɑ dˤ ɑ j a l f i k r i j a t i l m u ʕ ɑ sˤ i r a t i 
arabic_speech_corpus/wav/ARA NORM  0222.wav,sil m u0' n * u0 r t a' f a E a t q U0 bb a' t u0 h u0 l w aa s i0' E a t u0 w a f u0 s a y f i0 s aa' < a h u0 l * a h a b ii0' y a t u0 f a' w q A s T A m b uu0' l f i0 l q A' r n i0 ss aa' d i1 s i0 sil, m u n ð u r t a f a ʕ a t q o̞ b a t u h u l w ɑ s i ʕ a t u w a f u s a j f i s ɑ ʔ a h u l ð a h a b i j a t u f a w q ɑ s t ɑ m b u l f i l q ɑ r n i s ɑ d ɪ s i 
arabic_speech_corpus/wav/ARA NORM  0099.wav,sil b i0 < a' nn a h u0 w aa' H i0 d u1 n m i0' n < a h a' mm i0 < aa l aa' t i0 l q II0 ^ aa' r i0 l x AA' SS A t I0 b i0' j u1 n l i1' n u0 n sil < a' ll a t ii0 t U0' T r a H u0 f i0 ss uu0' q I0 f i0 l < a E w aa' m i0 ^^ a l aa ^ ii0' n a l m AA D I0' y a t i0 sil, b i ʔ a n a h u w ɑ ħ i d o̞ n m i n ʔ a h a m i ʔ ɑ l ɑ t i l q ɪ θ ɑ r i l x ɑ sˤ ɑ t i b i ʒ o̞ n l ɪ n u n  ʔ a l a t i t o̞ t r a ħ u f i s u q i f i l ʔ a ʕ w ɑ m i θ a l ɑ θ i n a l m ɑ dˤ i j a t i 
arabic_speech_corpus/wav/ARA NORM  0404.wav,sil l a' m t a' E u1 d t u0 H a' rr i0 k u0 m a $ aa' E i0 r a l uu0 d ii0' n i1 s sil H a' y ^ u0 t A q UU0' l u0 sil E a' $ r u0 s a n a w aa' t i1 n f a' t r a t u1 n sil T A w ii0' l a t u1 n b i0' l aa $ a k i0 nn sil, l a m t a ʕ o̞ d t u ħ a r i k u m a ʃ ɑ ʕ i r a l u d i n ɪ s  ħ a j θ u t ɑ q u l u  ʕ a ʃ r u s a n a w ɑ t ɪ n f a t r a t o̞ n  t ɑ w i l a t o̞ n b i l ɑ ʃ a k i n 
arabic_speech_corpus/wav/ARA NORM  0826.wav,sil t a kk aa s a' ww a r a sil w a t a kk aa' s a r a sil w a t u0 kk aa' s a sil t a s i0' kk a sil, t a k ɑ s a w a r a  w a t a k ɑ s a r a  w a t u k ɑ s a  t a s i k a 
arabic_speech_corpus/wav/ARA NORM  1804.wav,sil y a y s b a r a sil w a t a y a y ss a r a sil w a t i0 y a y S uu0' y i1 n sil w a s a' yy i1 n sil t a s a rr u0 y a ii0 sil, j a j s b a r a  w a t a j a j s a r a  w a t i j a j sˤ u j ɪ n  w a s a j ɪ n  t a s a r u j a i 
arabic_speech_corpus/wav/ARA NORM  1782.wav,sil n a y s b a r a sil w a t a n a y ss a r a sil w a t i0 n a y S uu0' n i1 n sil w a s a' nn i1 n sil t a s a rr u0 n a ii0 sil, n a j s b a r a  w a t a n a j s a r a  w a t i n a j sˤ u n ɪ n  w a s a n ɪ n  t a s a r u n a i 
arabic_speech_corpus/wav/ARA NORM  1591.wav,sil w I0' S b a r a sil w a t a w I0' SS A r a sil w a t u0 w I0' S A w u1 n sil w a s a' ww u1 n sil t A S A' rr u0 w i0 sil, w i sˤ b a r a  w a t a w i sˤ ɑ r a  w a t u w i sˤ ɑ w o̞ n  w a s a w o̞ n  t ɑ sˤ ɑ r u w i 
arabic_speech_corpus/wav/ARA NORM  0910.wav,sil l i0 < i0 n t aa' j i0 s i0 tt ii0' n a < a' l f i0 T I0' nn i1 n m i0' n w A q UU0' d i0 TT AA < i0 r aa' t i0 sil, l i ʔ i n t ɑ ʒ i s i t i n a ʔ a l f i t i n ɪ n m i n w ɑ q u d i t ɑ ʔ i r ɑ t i 
arabic_speech_corpus/wav/ARA NORM  1419.wav,sil t U0' S b a r a sil w a t a t U0' SS A r a sil w a t u0 t U0' S A t u1 n sil w a s a' tt u1 n sil t A S A' rr u0 t u0 sil, t o̞ sˤ b a r a  w a t a t o̞ sˤ ɑ r a  w a t u t o̞ sˤ ɑ t o̞ n  w a s a t o̞ n  t ɑ sˤ ɑ r u t u 
arabic_speech_corpus/wav/ARA NORM  1608.wav,sil < a w s b a r a sil w a t a < a w ss a r a sil w a t i0 < UU0 S uu0' < i1 n sil w a s a' << i1 n sil t a s a' rr u0 < uu0 sil, ʔ a w s b a r a  w a t a ʔ a w s a r a  w a t i ʔ u sˤ u ʔ ɪ n  w a s a ʔ ɪ n  t a s a r u ʔ u 
arabic_speech_corpus/wav/ARA NORM  1614.wav,sil b i0' s b a r a sil w a t a b i0' ss a r a sil w a t i0 b I0 S uu0' b i1 n sil w a s a' bb i1 n sil t a s a' rr u0 b i0 sil, b i s b a r a  w a t a b i s a r a  w a t i b i sˤ u b ɪ n  w a s a b ɪ n  t a s a r u b i 
arabic_speech_corpus/wav/ARA NORM  1610.wav,sil < ii0' s b a r a sil w a t a < a y ss a r a sil w a t i0 < II0 S uu0' < i1 n sil w a s a' << i1 n sil t a s a' rr u0 < ii0 sil, ʔ i s b a r a  w a t a ʔ a j s a r a  w a t i ʔ ɪ sˤ u ʔ ɪ n  w a s a ʔ ɪ n  t a s a r u ʔ i 
arabic_speech_corpus/wav/ARA NORM  1134.wav,sil t a xx I0 S A' ww a r a sil w a t a xx I0' S A r a sil w a t u0' xx I0 S A sil t A S A' xx I0 sil, t a x i sˤ ɑ w a r a  w a t a x i sˤ ɑ r a  w a t u x i sˤ ɑ  t ɑ sˤ ɑ x i 
arabic_speech_corpus/wav/ARA NORM  0266.wav,sil f a h u0 n aa' k a m a' ^ a l a n sil < a nn a' H l u0 sil < a' ll a t i0 t a' b n ii0 b u0 y uu0' t a n s u0 d aa s ii0' y a t a $$ a' k l i0 sil, f a h u n ɑ k a m a θ a l a n  ʔ a n a ħ l u  ʔ a l a t i t a b n i b u j u t a n s u d ɑ s i j a t a ʃ a k l i 
arabic_speech_corpus/wav/ARA NORM  1119.wav,sil t a jj U0 S A' ww a r a sil w a t a jj U0' S A r a sil w a t u0' jj U0 S A sil t A S A' jj u0 sil, t a ʒ o̞ sˤ ɑ w a r a  w a t a ʒ o̞ sˤ ɑ r a  w a t u ʒ o̞ sˤ ɑ  t ɑ sˤ ɑ ʒ u 
arabic_speech_corpus/wav/ARA NORM  1192.wav,sil t A DD A w S A' ww a r a sil w a t A DD A' w S A r a sil w a t U0 DD A' w S A sil t A S A DD A uu0 sil, t ɑ dˤ ɑ w sˤ ɑ w a r a  w a t ɑ dˤ ɑ w sˤ ɑ r a  w a t o̞ dˤ ɑ w sˤ ɑ  t ɑ sˤ ɑ dˤ ɑ u 
arabic_speech_corpus/wav/ARA NORM  1793.wav,sil w i0' s b a r a sil w a t a w i0' ss a r a sil w a t i0 w I0 S uu0' w i1 n sil w a s a' ww i1 n sil t a s a' rr u0 w i0 sil, w i s b a r a  w a t a w i s a r a  w a t i w i sˤ u w ɪ n  w a s a w ɪ n  t a s a r u w i 
arabic_speech_corpus/wav/ARA NORM  0846.wav,sil ^ a y S b a r a sil w a t a ^ a y SS A r a sil w a t u0 ^ a' y S A ^ u1 n sil w a s a' ^^ u1 n sil t A S A rr u0 ^ a ii0 sil, θ a j sˤ b a r a  w a t a θ a j sˤ ɑ r a  w a t u θ a j sˤ ɑ θ o̞ n  w a s a θ o̞ n  t ɑ sˤ ɑ r u θ a i 
arabic_speech_corpus/wav/ARA NORM  1345.wav,sil t A DD AA s a' ww a r a sil w a t A DD AA' s a r a sil w a t U0 DD AA' s a sil t a s I0' DD A sil, t ɑ dˤ ɑ s a w a r a  w a t ɑ dˤ ɑ s a r a  w a t o̞ dˤ ɑ s a  t a s i dˤ ɑ 
arabic_speech_corpus/wav/ARA NORM  1194.wav,sil t A DD II0 S A' ww a r a sil w a t A DD II0' S A r a sil w a t U0 DD II0' S A sil t A S A' DD ii0 sil, t ɑ dˤ ɪ sˤ ɑ w a r a  w a t ɑ dˤ ɪ sˤ ɑ r a  w a t o̞ dˤ ɪ sˤ ɑ  t ɑ sˤ ɑ dˤ i 
arabic_speech_corpus/wav/ARA NORM  1149.wav,sil t a ** a w S A' ww a r a sil w a t a ** a' w S A r a sil w a t u0 ** a' w S A sil t A S A ** a uu0 sil, t a ð a w sˤ ɑ w a r a  w a t a ð a w sˤ ɑ r a  w a t u ð a w sˤ ɑ  t ɑ sˤ ɑ ð a u 
arabic_speech_corpus/wav/ARA NORM  1647.wav,sil x U0' s b a r a sil w a t a x U0' ss a r a sil w a t i0 x U0 S uu0' x I1 n sil w a s a' xx I1 n sil t a s a' rr u0 x U0 sil, x o̞ s b a r a  w a t a x o̞ s a r a  w a t i x o̞ sˤ u x ɪ n  w a s a x ɪ n  t a s a r u x o̞ 
arabic_speech_corpus/wav/ARA NORM  1530.wav,sil g U0' S b a r a sil w a t a g U0' SS A r a sil w a t u0 g U0' S A g U1 n sil w a s a' gg U1 n sil t A S A' rr u0 g U0 sil, ɣ o̞ sˤ b a r a  w a t a ɣ o̞ sˤ ɑ r a  w a t u ɣ o̞ sˤ ɑ ɣ o̞ n  w a s a ɣ o̞ n  t ɑ sˤ ɑ r u ɣ o̞ 
arabic_speech_corpus/wav/ARA NORM  1061.wav,sil k a' m aa < a' nn a l H U0 D UU0' r a l m u0 k a' ^^ a f a l i0 n u0 j uu0' m i0 l f a' nn i0 ss aa' b i0 E i0 m i0' n j a m ii0' E i0 < a n H aa' < i0 l E aa' l a m i0 sil y u0' g r i0 zz uu0 w aa' r a m i0' n E u0 $$ AA' q I0 ss ii0' n m a b i0 H U0 D UU0' r i0 dd a' w r a t i0 sil < a' ll a t i0 t A TT A' l i0 E u0 < i0' l a t a H q II0' q I0 n a j aa' H i1 n k a b ii0' r i1 n sil, k a m ɑ ʔ a n a l ħ o̞ dˤ u r a l m u k a θ a f a l i n u ʒ u m i l f a n i s ɑ b i ʕ i m i n ʒ a m i ʕ i ʔ a n ħ ɑ ʔ i l ʕ ɑ l a m i  j u ɣ r i z u w ɑ r a m i n ʕ u ʃ ɑ q i s i n m a b i ħ o̞ dˤ u r i d a w r a t i  ʔ a l a t i t ɑ t ɑ l i ʕ u ʔ i l a t a ħ q ɪ q i n a ʒ ɑ ħ ɪ n k a b i r ɪ n 
arabic_speech_corpus/wav/ARA NORM  0879.wav,sil z aa' s b a r a sil w a t a z aa' ss a r a sil w a t i0 z AA S uu0' z i1 n sil w a s a' zz i1 n sil t a s a' rr u0 z a sil, z ɑ s b a r a  w a t a z ɑ s a r a  w a t i z ɑ sˤ u z ɪ n  w a s a z ɪ n  t a s a r u z a 
arabic_speech_corpus/wav/ARA NORM  1427.wav,sil ^ I0' S b a r a sil w a t a ^ I0' SS A r a sil w a t u0 ^ I0' S A ^ u1 n sil w a s a' ^^ u1 n sil t A S A' rr u0 ^ i0 sil, θ i sˤ b a r a  w a t a θ i sˤ ɑ r a  w a t u θ i sˤ ɑ θ o̞ n  w a s a θ o̞ n  t ɑ sˤ ɑ r u θ i 
arabic_speech_corpus/wav/ARA NORM  1022.wav,sil aa ll a * ii0 d a' x A l a m a r aa H i0' l a h u0 l < a x II0' r a t a sil, ɑ l a ð i d a x ɑ l a m a r ɑ ħ i l a h u l ʔ a x ɪ r a t a 
arabic_speech_corpus/wav/ARA NORM  0824.wav,sil t A qq A y s a' ww a r a sil w a t A qq A' y s a r a sil w a t U0 qq A' y s a sil t a s I0 qq A ii0 sil, t ɑ q ɑ j s a w a r a  w a t ɑ q ɑ j s a r a  w a t o̞ q ɑ j s a  t a s i q ɑ i 
arabic_speech_corpus/wav/ARA NORM  1009.wav,sil < a' ll a t i0 t H t a' f i0 l u0 < a' y D A n b i0 l < i0 m b r AA T UU0 r ii0' y a t i0 rr uu0 m aa n ii0' y a t i0 sil b i0 m u0 n aa s a' b a t i0 m u0 r uu0' r i0 < a l f a ii0 E aa' m i1 n sil E a' l aa r a H ii0' l i0 < a g U0' s T U1 s q A' y S A r sil, ʔ a l a t i t ħ t a f i l u ʔ a j dˤ ɑ n b i l ʔ i m b r ɑ t u r i j a t i r u m ɑ n i j a t i  b i m u n ɑ s a b a t i m u r u r i ʔ a l f a i ʕ ɑ m ɪ n  ʕ a l ɑ r a ħ i l i ʔ a ɣ o̞ s t o̞ s q ɑ j sˤ ɑ r 
arabic_speech_corpus/wav/ARA NORM  0058.wav,sil w a nn aa $ I0 T A t U0 l b aa k i0 s t aa n ii0' y a t u0 m a l aa' l aa y uu0' s u1 f z aa' y sil, w a n ɑ ʃ i t ɑ t o̞ l b ɑ k i s t ɑ n i j a t u m a l ɑ l ɑ j u s o̞ f z ɑ j 
arabic_speech_corpus/wav/ARA NORM  1684.wav,sil s a w s b a r a sil w a t a s a w ss a r a sil w a t i0 s a w S uu0' s i1 n sil w a s a' ss i1 n sil t a s a rr u0 s a uu0 sil, s a w s b a r a  w a t a s a w s a r a  w a t i s a w sˤ u s ɪ n  w a s a s ɪ n  t a s a r u s a u 
arabic_speech_corpus/wav/ARA NORM  0972.wav,sil f a t A' Z h a r u0 k a' m aa l a uu0 < a' nn a m u0 h a' n d i0 s a n m i0 E m aa r ii0' y a n q A d ii0' r a n sil x A' TT A T A l a' h aa sil w a < a' $ r a f a E a' l aa b i0 n aa' < i0 h a sil, f a t ɑ ðˤ h a r u k a m ɑ l a u ʔ a n a m u h a n d i s a n m i ʕ m ɑ r i j a n q ɑ d i r a n  x ɑ t ɑ t ɑ l a h ɑ  w a ʔ a ʃ r a f a ʕ a l ɑ b i n ɑ ʔ i h a 
arabic_speech_corpus/wav/ARA NORM  1314.wav,sil t a dd a w s a' ww a r a sil w a t a dd a' w s a r a sil w a t u0 dd a' w s a sil t a s i0 dd a uu0 sil, t a d a w s a w a r a  w a t a d a w s a r a  w a t u d a w s a  t a s i d a u 
arabic_speech_corpus/wav/ARA NORM  0696.wav,sil < a TT I0' f l u0 SS A g II0' r u0 ll a * ii0 k aa' n a y u0 H i0' bb u0 l < i0 s t i0 m aa' E a l i0 H i0 k aa y aa' t i0 w a < a s AA T II0' r i0 < u0' mm i0 h i0 sil, ʔ a t i f l u sˤ ɑ ɣ ɪ r u l a ð i k ɑ n a j u ħ i b u l ʔ i s t i m ɑ ʕ a l i ħ i k ɑ j ɑ t i w a ʔ a s ɑ t ɪ r i ʔ u m i h i 
arabic_speech_corpus/wav/ARA NORM  1357.wav,sil t a EE a s a' ww a r a sil w a t a EE a' s a r a sil w a t u0' EE a s a sil t a s i0' EE a sil, t a ʕ a s a w a r a  w a t a ʕ a s a r a  w a t u ʕ a s a  t a s i ʕ a 
arabic_speech_corpus/wav/ARA NORM  0699.wav,sil T AA < i0' r a t u0 < i0 s E aa' f i1 n l i0 l H aa l aa' t i0 l m u0 s t a E j a' l a t i0 sil, t ɑ ʔ i r a t u ʔ i s ʕ ɑ f ɪ n l i l ħ ɑ l ɑ t i l m u s t a ʕ ʒ a l a t i 
arabic_speech_corpus/wav/ARA NORM  0529.wav,sil H U0 D UU0' r a b a' E D I0 zz a E a m aa' < i0 f i0 l m a s ii0' r a t i0 sil < a l j u0 m h uu0 r ii0' y a t i0 b i0 b aa r ii0' s a sil, ħ o̞ dˤ u r a b a ʕ dˤ i z a ʕ a m ɑ ʔ i f i l m a s i r a t i  ʔ a l ʒ u m h u r i j a t i b i b ɑ r i s a 
arabic_speech_corpus/wav/ARA NORM  1126.wav,sil t a HH I0 S A' ww a r a sil w a t a HH I0' S A r a sil w a t u0' HH I0 S A sil t A S A' HH i0 sil, t a ħ i sˤ ɑ w a r a  w a t a ħ i sˤ ɑ r a  w a t u ħ i sˤ ɑ  t ɑ sˤ ɑ ħ i 
arabic_speech_corpus/wav/ARA NORM  0016.wav,sil w a t a' mm a tt a r k ii0' z u0 < a' y D A n E a' l aa m a f h uu0' m i0 t a s h ii0' l i0 l q I0 r aa' < a t i0 b i0 x t i0 y aa' r i0 x U0 T UU0' T I1 n m u0 l aa < i0' m a t i1 n sil, w a t a m a t a r k i z u ʔ a j dˤ ɑ n ʕ a l ɑ m a f h u m i t a s h i l i l q i r ɑ ʔ a t i b i x t i j ɑ r i x o̞ t u t ɪ n m u l ɑ ʔ i m a t ɪ n 
arabic_speech_corpus/wav/ARA NORM  1323.wav,sil t a rr ii0 s a' ww a r a sil w a t a rr ii0' s a r a sil w a t u0 rr ii0' s a sil t a s i0' rr ii0 sil, t a r i s a w a r a  w a t a r i s a r a  w a t u r i s a  t a s i r i 
arabic_speech_corpus/wav/ARA NORM  0870.wav,sil j a' s b a r a sil w a t a j a' ss a r a sil w a t i0 j A S uu0' j i1 n sil w a s a' jj i1 n sil t a s a' rr u0 j a sil, ʒ a s b a r a  w a t a ʒ a s a r a  w a t i ʒ ɑ sˤ u ʒ ɪ n  w a s a ʒ ɪ n  t a s a r u ʒ a 
arabic_speech_corpus/wav/ARA NORM  1117.wav,sil t a ^^ a y S A' ww a r a sil w a t a ^^ a' y S A r a sil w a t u0 ^^ a' y S A sil t A S A ^^ a ii0 sil, t a θ a j sˤ ɑ w a r a  w a t a θ a j sˤ ɑ r a  w a t u θ a j sˤ ɑ  t ɑ sˤ ɑ θ a i 
arabic_speech_corpus/wav/ARA NORM  0509.wav,sil w a f a' r D U0 h a < i0 r s aa' l a nn a' E $ i0 < i0' l aa b a' l a d i0 l m u0 t a w a' ff a sil, w a f a r dˤ o̞ h a ʔ i r s ɑ l a n a ʕ ʃ i ʔ i l ɑ b a l a d i l m u t a w a f a 
arabic_speech_corpus/wav/ARA NORM  1353.wav,sil t A ZZ A s a' ww a r a sil w a t A ZZ A' s a r a sil w a t U0' ZZ A s a sil t a s I0' ZZ A sil, t ɑ ðˤ ɑ s a w a r a  w a t ɑ ðˤ ɑ s a r a  w a t o̞ ðˤ ɑ s a  t a s i ðˤ ɑ 
arabic_speech_corpus/wav/ARA NORM  1529.wav,sil g A' S b a r a sil w a t a g A' SS A r a sil w a t u0 g A' S A g U1 n sil w a s a' gg U1 n sil t A S A' rr u0 g A sil, ɣ ɑ sˤ b a r a  w a t a ɣ ɑ sˤ ɑ r a  w a t u ɣ ɑ sˤ ɑ ɣ o̞ n  w a s a ɣ o̞ n  t ɑ sˤ ɑ r u ɣ ɑ 
arabic_speech_corpus/wav/ARA NORM  0341.wav,sil w A q A' T A E a m a H b uu0' b sil < a l k ii0 n ii0' y u0 l m a' w l i1 d sil m a s aa' f a t a ss i0 b AA' q I0 sil f i0 s aa E a t a' y n i0 w a < i0' ^ n a t a E a' $ r a t a d A q II0' q A sil w a ^ a m aa' n i0 y a uu0 ^ a l aa ^ ii0' n a ^ aa n i0' y a t a n sil m u0 t a f a' ww I0 q A n b i0 ^ aa n i0' y a t i1 n w a H i0' d a t i1 n sil E a' l aa m aa t s uu0 m aa' r a sil, w ɑ q ɑ t ɑ ʕ a m a ħ b u b  ʔ a l k i n i j u l m a w l ɪ d  m a s ɑ f a t a s i b ɑ q i  f i s ɑ ʕ a t a j n i w a ʔ i θ n a t a ʕ a ʃ r a t a d ɑ q ɪ q ɑ  w a θ a m ɑ n i j a u θ a l ɑ θ i n a θ ɑ n i j a t a n  m u t a f a w i q ɑ n b i θ ɑ n i j a t ɪ n w a ħ i d a t ɪ n  ʕ a l ɑ m ɑ t s u m ɑ r a 
arabic_speech_corpus/wav/ARA NORM  0083.wav,sil < a' E l a n a w a z ii0' r u0 l < a E m aa' l i0 l b a r ii0 T AA n ii0' y u0 v ii1' n s k a' b i1 l dist < a' nn a w a z aa r a' t a h u0 < a' E T A t i0 DD A' w < a l < a' x D A r a l i0' h a * a nn a' w E i0 m i0' n a ss a yy aa r aa' t i0 sil l i0 ss a' y r i0 f i0 $$ a w aa' r i0 E i0 b t i0 d aa' < a n m i0' n y a n aa' y i1 r sil k aa n uu0' n a ^^ aa' n i0 < a l f a' y n i0 w a x A' m s a t a E a' $ a r sil, ʔ a ʕ l a n a w a z i r u l ʔ a ʕ m ɑ l i l b a r i t ɑ n i j u v ɪ n s k a b ɪ l ? ʔ a n a w a z ɑ r a t a h u ʔ a ʕ t ɑ t i dˤ ɑ w ʔ a l ʔ a x dˤ ɑ r a l i h a ð a n a w ʕ i m i n a s a j ɑ r ɑ t i  l i s a j r i f i ʃ a w ɑ r i ʕ i b t i d ɑ ʔ a n m i n j a n ɑ j ɪ r  k ɑ n u n a θ ɑ n i ʔ a l f a j n i w a x ɑ m s a t a ʕ a ʃ a r 
